Bedrooms,Bathrooms,AreaSqFt,PricePerSqFt,PropertyType,Neighborhood,SoldPrice,Address
1.0,1.0,811.0,302.34401972872996,CONDOS,San Francisco,245201,"551 Hudson Ave Unit 303, San Francisco, CA, 94124"
2.0,1.0,739.0,742.8958051420839,CONDOS,San Francisco,549000,"1330 Stevenson St Apt C201, San Francisco, CA, 94103"
3.0,3.0,1995.0,1501.2531328320802,SINGLE_FAMILY,San Francisco,2995000,"16 Wilmot St, San Francisco, CA, 94115"
3.0,3.0,3600.0,520.8333333333334,MULTI_FAMILY,San Francisco,1875000,"2984 Folsom St, San Francisco, CA, 94110"
1.0,1.0,470.0,848.936170212766,CONDOS,San Francisco,399000,"603 Natoma St Apt 408, San Francisco, CA, 94103"
3.0,2.0,1681.0,1362.2843545508626,CONDOS,San Francisco,2290000,"1925 Pacific Ave Apt 4, San Francisco, CA, 94109"
6.0,3.0,4745.0,497.3656480505796,SINGLE_FAMILY,San Francisco,2360000,"867 Valencia St, San Francisco, CA, 94110"
2.0,2.0,1610.0,1099.3788819875776,CONDOS,San Francisco,1770000,"875 Indiana St Unit 516, San Francisco, CA, 94107"
2.0,1.0,867.0,749.7116493656287,SINGLE_FAMILY,San Francisco,650000,"1372 Natoma St, San Francisco, CA, 94103"
1.0,1.0,1049.0,1189.7044804575787,CONDO,San Francisco,1248000,"188 Beulah St Apt 2, San Francisco, CA, 94117"
2.0,2.0,1686.0,774.3179122182681,SINGLE_FAMILY,San Francisco,1305500,"401 Huron Ave, San Francisco, CA, 94112"
2.0,3.0,1888.0,900.4237288135594,CONDO,San Francisco,1700000,"255 Berry St Apt 611, San Francisco, CA, 94158"
0.0,1.0,520.0,692.3076923076923,CONDOS,San Francisco,360000,"631 Ofarrell St Apt 1406, San Francisco, CA, 94109"
3.0,2.0,1503.0,695.2761144377911,SINGLE_FAMILY,San Francisco,1045000,"74 Ellington Ave, San Francisco, CA, 94112"
4.0,4.0,6685.0,1982.049364248317,SINGLE_FAMILY,San Francisco,13250000,"2765 Vallejo St, San Francisco, CA, 94123"
12.0,2.0,5860.0,319.9658703071672,MULTI_FAMILY,San Francisco,1875000,"1307-1329 Stevenson St, San Francisco, CA, 94103"
3.0,5.0,3600.0,520.8333333333334,MULTI_FAMILY,San Francisco,1875000,"2984-2986 Folsom St, San Francisco, CA, 94110"
4.0,3.0,2702.0,999.2598075499629,SINGLE_FAMILY,San Francisco,2700000,"35 Wilder St, San Francisco, CA, 94131"
6.0,3.0,3696.0,270.56277056277054,APARTMENT,San Francisco,1000000,"241 Collins St, San Francisco, CA, 94118"
3.0,3.0,1538.0,1381.6644993498048,CONDOS,San Francisco,2125000,"3532 23rd St Unit 1, San Francisco, CA, 94110"
3.0,2.0,1395.0,974.910394265233,CONDOS,San Francisco,1360000,"66 Cleary Ct Apt 105, San Francisco, CA, 94109"
2.0,2.0,1004.0,1163.3466135458168,CONDOS,San Francisco,1168000,"1000 3rd St Unit 513, San Francisco, CA, 94158"
2.0,1.0,1110.0,900.9009009009009,SINGLE_FAMILY,San Francisco,1000000,"2230 Balboa St, San Francisco, CA, 94121"
4.0,4.0,2145.0,729.6037296037296,SINGLE_FAMILY,San Francisco,1565000,"937 Russia Ave, San Francisco, CA, 94112"
2.0,2.0,1538.0,884.2652795838752,CONDOS,San Francisco,1360000,"350 Broderick St Apt 214, San Francisco, CA, 94117"
4.0,5.0,6020.0,1578.0730897009967,SINGLE_FAMILY,San Francisco,9500000,"1020 Green St, San Francisco, CA, 94133"
3.0,2.0,900.0,1533.3333333333333,SINGLE_FAMILY,San Francisco,1380000,"1144 Rhode Island St, San Francisco, CA, 94107"
3.0,3.0,1553.0,1194.4623309723117,CONDOS,San Francisco,1855000,"313 Moraga St, San Francisco, CA, 94122"
3.0,3.0,2745.0,1675.7741347905283,CONDOS,San Francisco,4600000,"2127 Broadway St Apt 3, San Francisco, CA, 94115"
3.0,2.0,1453.0,997.9353062629043,SINGLE_FAMILY,San Francisco,1450000,"1606 46th Ave, San Francisco, CA, 94122"
3.0,1.0,1200.0,1166.6666666666667,SINGLE_FAMILY,San Francisco,1400000,"1723 35th Ave, San Francisco, CA, 94122"
2.0,2.0,1846.0,834.2361863488624,CONDOS,San Francisco,1540000,"1335 Minna St Apt 3, San Francisco, CA, 94103"
2.0,2.0,965.0,920.2072538860103,CONDOS,San Francisco,888000,"50 Lansing St Unit 511, San Francisco, CA, 94105"
1.0,1.0,825.0,909.0909090909091,CONDOS,San Francisco,750000,"455 Vallejo St Apt 105, San Francisco, CA, 94133"
2.0,2.0,1110.0,819.8198198198198,CONDOS,San Francisco,910000,"2040 Franklin St Apt 507, San Francisco, CA, 94109"
3.0,2.0,1855.0,738.544474393531,CONDOS,San Francisco,1370000,"795 Sutter St Unit 403, San Francisco, CA, 94109"
1.0,1.0,775.0,1200.0,CONDOS,San Francisco,930000,"2801 Octavia St Apt 1, San Francisco, CA, 94123"
2.0,2.0,1051.0,1313.035204567079,CONDO,San Francisco,1380000,"73 Beaver St, San Francisco, CA, 94114"
1.0,1.0,800.0,837.5,CONDOS,San Francisco,670000,"59 Rodgers St Unit B, San Francisco, CA, 94103"
4.0,3.0,3384.0,1019.5035460992908,SINGLE_FAMILY,San Francisco,3450000,"3234 Lyon St, San Francisco, CA, 94123"
2.0,1.0,812.0,923.6453201970444,SINGLE_FAMILY,San Francisco,750000,"3667 18th St, San Francisco, CA, 94110"
1.0,1.0,900.0,1444.4444444444443,SINGLE_FAMILY,San Francisco,1300000,"2018 22nd Ave, San Francisco, CA, 94116"
2.0,1.0,970.0,1350.5154639175257,SINGLE_FAMILY,San Francisco,1310000,"626 Joost Ave, San Francisco, CA, 94127"
3.0,3.0,1959.0,756.7636549259827,SINGLE_FAMILY,San Francisco,1482500,"387 Munich St, San Francisco, CA, 94112"
3.0,3.0,3171.0,2302.112898139388,TOWNHOMES,San Francisco,7300000,"1776 Green St Unit 302, San Francisco, CA, 94123"
2.0,2.0,1192.0,1048.6577181208054,CONDO,San Francisco,1250000,"1388 Gough St Apt 703, San Francisco, CA, 94109"
1.0,1.0,920.0,847.8260869565217,CONDOS,San Francisco,780000,"333 Beale St Apt 8F, San Francisco, CA, 94105"
2.0,1.0,960.0,937.5,SINGLE_FAMILY,San Francisco,900000,"526 Leland Ave, San Francisco, CA, 94134"
3.0,2.0,1595.0,611.2852664576802,SINGLE_FAMILY,San Francisco,975000,"657 Silver Ave, San Francisco, CA, 94134"
9.0,6.0,0.0,1685000.0,MULTI_FAMILY,San Francisco,1685000,"3517 19th St, San Francisco, CA, 94110"
3.0,1.0,836.0,1076.5550239234449,SINGLE_FAMILY,San Francisco,900000,"826 Colby St, San Francisco, CA, 94134"
3.0,1.0,1135.0,1334.8017621145375,SINGLE_FAMILY,San Francisco,1515000,"1558 46th Ave, San Francisco, CA, 94122"
2.0,2.0,1500.0,1066.6666666666667,SINGLE_FAMILY,San Francisco,1600000,"827 38th Ave, San Francisco, CA, 94121"
2.0,1.0,1306.0,830.7810107197549,CONDOS,San Francisco,1085000,"2341 Franklin St Apt 2, San Francisco, CA, 94123"
3.0,2.0,1050.0,452.3809523809524,CONDOS,San Francisco,475000,"20 Inca Ln Apt 2, San Francisco, CA, 94115"
2.0,2.0,1170.0,820.5128205128206,CONDOS,San Francisco,960000,"238 Olive St Apt 501, San Francisco, CA, 94109"
2.0,2.0,1440.0,711.8055555555555,CONDOS,San Francisco,1025000,"720 Gough St Apt 53, San Francisco, CA, 94102"
3.0,2.0,1584.0,1641.4141414141413,CONDO,San Francisco,2600000,"1650 Broadway Unit 302, San Francisco, CA, 94109"
6.0,4.0,2250.0,977.7777777777778,SINGLE_FAMILY,San Francisco,2200000,"2138 17th Ave, San Francisco, CA, 94116"
1.0,1.0,651.0,1092.9339477726573,CONDOS,San Francisco,711500,"2177 3rd St Unit 322, San Francisco, CA, 94107"
2.0,2.0,1399.0,918.2001429592566,CONDOS,San Francisco,1284562,"730 Florida St Apt 25, San Francisco, CA, 94110"
2.0,1.0,880.0,1079.5454545454545,CONDOS,San Francisco,950000,"612 Buchanan St, San Francisco, CA, 94102"
2.0,2.0,1015.0,985.2216748768473,CONDOS,San Francisco,1000000,"1776 Sacramento St Apt 703, San Francisco, CA, 94109"
3.0,1.0,1391.0,1017.25377426312,CONDOS,San Francisco,1415000,"4345 17th St, San Francisco, CA, 94114"
3.0,1.0,1075.0,1581.3953488372092,SINGLE_FAMILY,San Francisco,1700000,"98 Mullen Ave, San Francisco, CA, 94110"
3.0,4.0,3720.0,201.61290322580646,OTHER,San Francisco,750000,"3669 18th St, San Francisco, CA, 94110"
1.0,1.0,967.0,858.3247156153051,CONDOS,San Francisco,830000,"1591 Jackson St Unit 302, San Francisco, CA, 94109"
3.0,2.0,1550.0,1487.0967741935483,SINGLE_FAMILY,San Francisco,2305000,"276 Ewing Ter, San Francisco, CA, 94118"
2.0,2.0,1447.0,1382.1700069108501,TOWNHOMES,San Francisco,2000000,"254 Laussat St, San Francisco, CA, 94117"
1.0,1.0,470.0,848.936170212766,CONDO,San Francisco,399000,"180 7th St Ste 408, San Francisco, CA, 94103"
2.0,2.0,1043.0,695.1102588686481,CONDOS,San Francisco,725000,"1160 Mission St Unit 1607, San Francisco, CA, 94103"
1.0,1.0,955.0,839.7905759162304,CONDOS,San Francisco,802000,"1512 25th St, San Francisco, CA, 94107"
1.0,1.0,1538.0,695.7087126137841,CONDOS,San Francisco,1070000,"1650 Broadway St Unit 105, San Francisco, CA, 94109"
3.0,3.0,2070.0,1142.512077294686,SINGLE_FAMILY,San Francisco,2365000,"2155 46th Ave, San Francisco, CA, 94116"
2.0,2.0,1268.0,621.4511041009464,CONDOS,San Francisco,788000,"301 Mission St Apt 6G, San Francisco, CA, 94105"
3.0,3.0,2230.0,1362.8515695067265,SINGLE_FAMILY,San Francisco,3039159,"124 Forest Side Ave, San Francisco, CA, 94127"
2.0,2.0,1800.0,972.2222222222222,CONDOS,San Francisco,1750000,"1201 California St Unit 902-3, San Francisco, CA, 94109"
2.0,1.0,1021.0,783.5455435847209,SINGLE_FAMILY,San Francisco,800000,"1521 Jones St, San Francisco, CA, 94109"
4.0,3.0,4140.0,1437.1980676328503,SINGLE_FAMILY,San Francisco,5950000,"76 Laidley St, San Francisco, CA, 94131"
2.0,2.0,1570.0,1474.5222929936306,CONDOS,San Francisco,2315000,"2235 Beach St Apt 201, San Francisco, CA, 94123"
2.0,2.0,1722.0,1277.5842044134727,CONDOS,San Francisco,2200000,"3730 Fillmore St, San Francisco, CA, 94123"
2.0,1.0,1280.0,996.09375,CONDO,San Francisco,1275000,"2431 Chestnut St, San Francisco, CA, 94123"
14.0,7.0,0.0,800000.0,MULTI_FAMILY,San Francisco,800000,"1529 Jones St, San Francisco, CA, 94109"
2.0,2.0,1722.0,1538.9082462253193,CONDOS,San Francisco,2650000,"72 Townsend St Unit 902, San Francisco, CA, 94107"
2.0,1.0,1120.0,1026.7857142857142,SINGLE_FAMILY,San Francisco,1150000,"1325 Church St Unit 1325, San Francisco, CA, 94114"
1.0,1.0,967.0,858.3247156153051,CONDO,San Francisco,830000,"1591 Jackson St Apt 2, San Francisco, CA, 94109"
6.0,5.0,4190.0,704.0572792362768,SINGLE_FAMILY,San Francisco,2950000,"156 Liberty St, San Francisco, CA, 94110"
2.0,1.0,1538.0,516.9050715214564,CONDOS,San Francisco,795000,"986 S Van Ness Ave Unit 203, San Francisco, CA, 94110"
2.0,2.0,1096.0,866.7883211678832,CONDO,San Francisco,950000,"720 San Jose Ave, San Francisco, CA, 94110"
3.0,12.0,8175.0,379.20489296636083,OTHER,San Francisco,3100000,"1530 Leavenworth St Apt 8, San Francisco, CA, 94109"
2.0,1.0,1172.0,733.7883959044368,SINGLE_FAMILY,San Francisco,860000,"780 Green St, San Francisco, CA, 94133"
3.0,3.0,1358.0,1000.0,SINGLE_FAMILY,San Francisco,1358000,"266 Staples Ave, San Francisco, CA, 94112"
3.0,1.0,1300.0,269.2307692307692,SINGLE_FAMILY,San Francisco,350000,"59 Dunsmuir St, San Francisco, CA, 94134"
4.0,2.0,2500.0,743.2,MULTI_FAMILY,San Francisco,1858000,"719 721 Anza St, San Francisco, CA, 94118"
4.0,4.0,3000.0,522.6666666666666,MULTI_FAMILY,San Francisco,1568000,"781 11th Ave, San Francisco, CA, 94118"
1.0,1.0,630.0,761.9047619047619,CONDOS,San Francisco,480000,"1700 Gough St Unit 25, San Francisco, CA, 94109"
3.0,1.0,5165.0,300.09680542110357,OTHER,San Francisco,1550000,"60 13th St, San Francisco, CA, 94103"
3.0,2.0,1420.0,1188.380281690141,CONDOS,San Francisco,1687500,"2177 3rd St Unit 325, San Francisco, CA, 94107"
7.0,5.0,3414.0,578.5002929115407,MULTI_FAMILY,San Francisco,1975000,"721-723 32nd Ave, San Francisco, CA, 94121"
1.0,1.0,643.0,567.651632970451,CONDOS,San Francisco,365000,"1400 Mission St Apt 1007, San Francisco, CA, 94103"
4.0,3.0,3675.0,1197.2789115646258,SINGLE_FAMILY,San Francisco,4400000,"1350 Fell St, San Francisco, CA, 94117"
2.0,2.0,1109.0,694.1388638412984,CONDOS,San Francisco,769800,"52 Kirkwood Ave Apt 326, San Francisco, CA, 94124"
3.0,2.0,4425.0,779.6610169491526,OTHER,San Francisco,3450000,"199 Gough St, San Francisco, CA, 94102"
3.0,2.0,1538.0,2535.7607282184654,COOP,San Francisco,3900000,"1050 N Point St Apt 1802, San Francisco, CA, 94109"
5.0,3.0,2813.0,1190.8993956629934,SINGLE_FAMILY,San Francisco,3350000,"155 Madrone Ave, San Francisco, CA, 94127"
2.0,1.0,714.0,1329.1316526610644,CONDOS,San Francisco,949000,"986 S Van Ness Ave Unit 403, San Francisco, CA, 94110"
3.0,3.0,3570.0,631.6526610644257,MULTI_FAMILY,San Francisco,2255000,"662 Bay St # 660, San Francisco, CA, 94133"
1.0,1.0,506.0,1166.00790513834,CONDO,San Francisco,590000,"1201 Sutter St Ph 607, San Francisco, CA, 94109"
1.0,1.0,753.0,1069.0571049136786,SINGLE_FAMILY,San Francisco,805000,"484 Faxon Ave, San Francisco, CA, 94112"
2.0,2.0,1890.0,2063.4920634920636,COOP,San Francisco,3900000,"1050 N Point St Apt 1801, San Francisco, CA, 94109"
9.0,6.0,4945.0,357.7350859453994,MULTI_FAMILY,San Francisco,1769000,"813-817 Kansas St, San Francisco, CA, 94107"
5.0,7.0,1538.0,1466.1898569570872,MULTI_FAMILY,San Francisco,2255000,"660-662A Bay St, San Francisco, CA, 94133"
3.0,5.0,1990.0,762.8140703517588,SINGLE_FAMILY,San Francisco,1518000,"312 Mount Vernon Ave, San Francisco, CA, 94112"
2.0,2.0,1445.0,1159.1695501730103,CONDOS,San Francisco,1675000,"3643 California St, San Francisco, CA, 94118"
2.0,2.0,1184.0,688.3445945945946,CONDOS,San Francisco,815000,"825 LA Playa St Apt 121, San Francisco, CA, 94121"
6.0,4.0,3580.0,1177.3743016759777,SINGLE_FAMILY,San Francisco,4215000,"2625 Broderick St, San Francisco, CA, 94123"
1.0,1.0,543.0,1197.0534069981584,CONDOS,San Francisco,650000,"986 S Van Ness Ave Unit 401, San Francisco, CA, 94110"
2.0,2.0,797.0,804.2659974905897,CONDOS,San Francisco,641000,"201 Harrison St Apt 620, San Francisco, CA, 94105"
2.0,2.0,1416.0,1024.0112994350281,CONDOS,San Francisco,1450000,"1 Clarence Pl Unit 1, San Francisco, CA, 94107"
2.0,1.0,1056.0,1212.121212121212,SINGLE_FAMILY,San Francisco,1280000,"522 21st Ave, San Francisco, CA, 94121"
2.0,1.0,1275.0,941.1764705882352,SINGLE_FAMILY,San Francisco,1200000,"574 Arch St, San Francisco, CA, 94132"
3.0,2.0,1420.0,499.93450704225353,SINGLE_FAMILY,San Francisco,709907,"550 Athens St, San Francisco, CA, 94112"
5.0,4.0,2814.0,1143.5678749111585,SINGLE_FAMILY,San Francisco,3218000,"1883 14th Ave, San Francisco, CA, 94122"
3.0,1.0,1175.0,621.2765957446809,SINGLE_FAMILY,San Francisco,730000,"1101 Hollister Ave, San Francisco, CA, 94124"
3.0,2.0,1281.0,1249.0241998438719,SINGLE_FAMILY,San Francisco,1600000,"1747 39th Ave, San Francisco, CA, 94122"
1.0,1.0,505.0,1578.2178217821781,CONDOS,San Francisco,797000,"3835 Scott St Apt 104, San Francisco, CA, 94123"
3.0,1.0,1603.0,455.3961322520274,SINGLE_FAMILY,San Francisco,730000,"1175 Hollister Ave, San Francisco, CA, 94124"
3.0,2.0,1883.0,1261.2851832182687,CONDOS,San Francisco,2375000,"95 6th Ave, San Francisco, CA, 94118"
3.0,2.0,3204.0,624.2197253433209,MULTI_FAMILY,San Francisco,2000000,"2125 Mason St, San Francisco, CA, 94133"
2.0,2.0,1538.0,1414.1742522756826,CONDOS,San Francisco,2175000,"275 Diamond St, San Francisco, CA, 94114"
3.0,1.0,1200.0,1125.0,CONDOS,San Francisco,1350000,"274 Collingwood St, San Francisco, CA, 94114"
3.0,1.0,1664.0,540.8653846153846,SINGLE_FAMILY,San Francisco,900000,"500 Los Palmos Dr, San Francisco, CA, 94127"
4.0,2.0,2423.0,1623.1943871234007,SINGLE_FAMILY,San Francisco,3933000,"1559 Willard St, San Francisco, CA, 94117"
8.0,4.0,4260.0,387.32394366197184,MULTI_FAMILY,San Francisco,1650000,"1277 9th Ave, San Francisco, CA, 94122"
2.0,1.0,1142.0,1182.1366024518388,CONDOS,San Francisco,1350000,"623 Broderick St Apt A, San Francisco, CA, 94117"
3.0,2.0,1880.0,1632.9787234042553,SINGLE_FAMILY,San Francisco,3070000,"4019 Cesar Chavez St, San Francisco, CA, 94131"
2.0,2.0,2150.0,881.3953488372093,CONDOS,San Francisco,1895000,"25 McLea Ct Unit B, San Francisco, CA, 94103"
2.0,1.0,1448.0,742.4033149171271,SINGLE_FAMILY,San Francisco,1075000,"165 Valparaiso St, San Francisco, CA, 94133"
2.0,2.0,1291.0,1347.7924089852827,CONDOS,San Francisco,1740000,"1000 3rd St Unit 809, San Francisco, CA, 94158"
4.0,3.0,2376.0,757.5757575757576,MULTI_FAMILY,San Francisco,1800000,"557-559 Elizabeth St, San Francisco, CA, 94114"
5.0,2.0,4245.0,367.4911660777385,MULTI_FAMILY,San Francisco,1560000,"3478 18th St, San Francisco, CA, 94110"
1.0,1.0,938.0,1098.0810234541577,CONDOS,San Francisco,1030000,"318 Main St Unit 7I, San Francisco, CA, 94105"
1.0,1.0,706.0,779.0368271954674,CONDOS,San Francisco,550000,"650 Turk St Unit 402, San Francisco, CA, 94102"
2.0,1.0,1018.0,1252.4557956777996,CONDOS,San Francisco,1275000,"852 Treat Ave, San Francisco, CA, 94110"
4.0,4.0,2735.0,804.3875685557587,SINGLE_FAMILY,San Francisco,2200000,"167 Somerset St, San Francisco, CA, 94134"
3.0,2.0,2150.0,944.1860465116279,CONDOS,San Francisco,2030000,"1831 Fulton St, San Francisco, CA, 94117"
2.0,1.0,1533.0,831.7025440313112,CONDO,San Francisco,1275000,"2053 Golden Gate Ave, San Francisco, CA, 94115"
2.0,2.0,1063.0,625.587958607714,CONDOS,San Francisco,665000,"101 Crescent Way Apt 2105, San Francisco, CA, 94134"
2.0,2.0,1532.0,988.9033942558747,CONDOS,San Francisco,1515000,"101 Lombard St Apt 803W, San Francisco, CA, 94111"
4.0,2.0,2662.0,751.3148009015778,MULTI_FAMILY,San Francisco,2000000,"976-978 Noe St, San Francisco, CA, 94114"
4.0,4.0,2495.0,480.9619238476954,SINGLE_FAMILY,San Francisco,1200000,"1010 Ingerson Ave, San Francisco, CA, 94124"
2.0,1.0,1155.0,844.1558441558442,SINGLE_FAMILY,San Francisco,975000,"386 Capistrano Ave, San Francisco, CA, 94112"
4.0,2.0,2443.0,1166.5984445354072,SINGLE_FAMILY,San Francisco,2850000,"305 Juanita Way, San Francisco, CA, 94127"
2.0,2.0,1544.0,1360.103626943005,CONDOS,San Francisco,2100000,"708 Long Bridge St Apt 411, San Francisco, CA, 94158"
3.0,3.0,2190.0,1175.7990867579908,SINGLE_FAMILY,San Francisco,2575000,"1412 Diamond St, San Francisco, CA, 94131"
1.0,1.0,612.0,555.5555555555555,CONDOS,San Francisco,340000,"285 Main St Unit 608, San Francisco, CA, 94105"
2.0,2.0,1353.0,1016.260162601626,CONDOS,San Francisco,1375000,"156 Lombard St Apt 32, San Francisco, CA, 94111"
4.0,2.0,2216.0,746.8411552346571,MULTI_FAMILY,San Francisco,1655000,"2049-2055 9th Ave, San Francisco, CA, 94116"
3.0,1.0,1325.0,679.2452830188679,SINGLE_FAMILY,San Francisco,900000,"1494 Revere Ave, San Francisco, CA, 94124"
2.0,1.0,1211.0,620.9744013212221,TOWNHOMES,San Francisco,752000,"23 Scott Aly, San Francisco, CA, 94107"
2.0,1.0,960.0,729.1666666666666,CONDO,San Francisco,700000,"2817 26th St, San Francisco, CA, 94110"
3.0,1.0,1189.0,798.9907485281749,SINGLE_FAMILY,San Francisco,950000,"424 Cordova St, San Francisco, CA, 94112"
2.0,2.0,905.0,806.6298342541437,CONDOS,San Francisco,730000,"175 Bluxome St Unit 302, San Francisco, CA, 94107"
6.0,2.0,1970.0,1020.3045685279188,MULTI_FAMILY,San Francisco,2010000,"1612-1614 Anza St, San Francisco, CA, 94118"
5.0,4.0,4359.0,963.5237439779766,SINGLE_FAMILY,San Francisco,4200000,"2451 Folsom St, San Francisco, CA, 94110"
12.0,6.0,6942.0,130.3658887928551,OTHER,San Francisco,905000,"930 Scott St Apt 6, San Francisco, CA, 94115"
1.0,1.0,970.0,788.659793814433,CONDOS,San Francisco,765000,"2130 Harrison St Apt 9, San Francisco, CA, 94110"
1.0,1.0,887.0,934.9154453213077,CONDOS,San Francisco,829270,"38 Bryant St Unit 409, San Francisco, CA, 94105"
3.0,1.0,1245.0,1120.4819277108434,CONDOS,San Francisco,1395000,"648 Vermont St, San Francisco, CA, 94107"
2.0,2.0,1299.0,1616.6281755196305,CONDOS,San Francisco,2100000,"2525 Van Ness Ave Ph 3, San Francisco, CA, 94109"
1.0,1.0,747.0,734.9397590361446,CONDOS,San Francisco,549000,"8200 Oceanview Ter Apt 314, San Francisco, CA, 94132"
2.0,2.0,1318.0,1062.215477996965,CONDOS,San Francisco,1400000,"338 Spear St Unit 16F, San Francisco, CA, 94105"
3.0,1.0,1487.0,1160.053799596503,SINGLE_FAMILY,San Francisco,1725000,"650 42nd Ave, San Francisco, CA, 94121"
4.0,2.0,2840.0,519.3661971830986,MULTI_FAMILY,San Francisco,1475000,"354-356 8th Ave, San Francisco, CA, 94118"
2.0,2.0,1246.0,991.1717495987159,CONDOS,San Francisco,1235000,"701 Minnesota St Apt 223, San Francisco, CA, 94107"
0.0,1.0,514.0,776.2645914396887,CONDOS,San Francisco,399000,"52 Kirkwood Ave Apt 404, San Francisco, CA, 94124"
2.0,1.0,1258.0,1093.0047694753578,CONDOS,San Francisco,1375000,"22 Magnolia St, San Francisco, CA, 94123"
3.0,1.0,1225.0,1391.8367346938776,SINGLE_FAMILY,San Francisco,1705000,"1409 20th St, San Francisco, CA, 94107"
1.0,1.0,834.0,1185.851318944844,CONDOS,San Francisco,989000,"1601 Larkin St Unit 104, San Francisco, CA, 94109"
4.0,3.0,2225.0,808.9887640449438,SINGLE_FAMILY,San Francisco,1800000,"1494 22nd Ave, San Francisco, CA, 94122"
9.0,5.0,0.0,1200000.0,MULTI_FAMILY,San Francisco,1200000,"2617 Lake St, San Francisco, CA, 94121"
2.0,1.0,820.0,1402.439024390244,SINGLE_FAMILY,San Francisco,1150000,"2211 25th St, San Francisco, CA, 94107"
2.0,1.0,1337.0,991.0246821241585,CONDOS,San Francisco,1325000,"300 Beale St Apt 303, San Francisco, CA, 94105"
4.0,5.0,5158.0,882.1248545948042,SINGLE_FAMILY,San Francisco,4550000,"956 S Van Ness Ave, San Francisco, CA, 94110"
3.0,3.0,1770.0,1328.2485875706216,SINGLE_FAMILY,San Francisco,2351000,"254 12th Ave, San Francisco, CA, 94118"
4.0,3.0,4090.0,427.87286063569684,SINGLE_FAMILY,San Francisco,1750000,"60 Laidley St, San Francisco, CA, 94131"
3.0,1.0,2150.0,571.1627906976744,SINGLE_FAMILY,San Francisco,1228000,"38 Harper St Unit 38, San Francisco, CA, 94131"
1.0,1.0,990.0,853.5353535353536,CONDOS,San Francisco,845000,"1083 Clay St Apt 203, San Francisco, CA, 94108"
2.0,1.0,1538.0,663.1989596879064,CONDOS,San Francisco,1020000,"945 Capp St Apt 4, San Francisco, CA, 94110"
3.0,2.0,2640.0,1136.3636363636363,SINGLE_FAMILY,San Francisco,3000000,"64 Seward St, San Francisco, CA, 94114"
2.0,1.0,1538.0,584.5253576072822,CONDOS,San Francisco,899000,"1288 Howard St Apt 410, San Francisco, CA, 94103"
2.0,2.0,1521.0,1538.4615384615386,CONDOS,San Francisco,2340000,"3514 Pierce St, San Francisco, CA, 94123"
16.0,2.0,10215.0,357.3176700930005,MULTI_FAMILY,San Francisco,3650000,"1635 Clay St, San Francisco, CA, 94109"
4.0,2.0,2624.0,1400.533536585366,CONDOS,San Francisco,3675000,"2151 Laguna St Apt 3, San Francisco, CA, 94115"
3.0,1.0,2088.0,804.5977011494252,SINGLE_FAMILY,San Francisco,1680000,"720 Victoria St, San Francisco, CA, 94127"
1.0,1.0,910.0,1463.7362637362637,SINGLE_FAMILY,San Francisco,1332000,"3050 Polk St, San Francisco, CA, 94109"
4.0,2.0,2276.0,659.0509666080843,MULTI_FAMILY,San Francisco,1500000,"1387 33rd Ave, San Francisco, CA, 94122"
3.0,1.0,1890.0,1026.4550264550264,SINGLE_FAMILY,San Francisco,1940000,"455 20th Ave, San Francisco, CA, 94121"
2.0,1.0,975.0,1794.871794871795,SINGLE_FAMILY,San Francisco,1750000,"2263 47th Ave, San Francisco, CA, 94116"
2.0,1.0,1538.0,650.1950585175553,SINGLE_FAMILY,San Francisco,1000000,"414 Shields St, San Francisco, CA, 94132"
4.0,7.0,6820.0,193.6217008797654,MULTI_FAMILY,San Francisco,1320500,"2398 Broadway St, San Francisco, CA, 94115"
3.0,3.0,1980.0,1464.6464646464647,CONDOS,San Francisco,2900000,"401 Harrison St Apt 41B, San Francisco, CA, 94105"
1.0,1.0,1538.0,507.15214564369313,CONDOS,San Francisco,780000,"3258 Market St Apt 2, San Francisco, CA, 94114"
1.0,1.0,1137.0,649.9560246262093,CONDOS,San Francisco,739000,"221 Clara St Apt 8, San Francisco, CA, 94107"
2.0,2.0,1538.0,750.9752925877764,CONDOS,San Francisco,1155000,"1300 22nd St Apt 313, San Francisco, CA, 94107"
1.0,1.0,1538.0,604.6814044213264,CONDOS,San Francisco,930000,"3140 Clay St Apt 7, San Francisco, CA, 94115"
3.0,3.0,1253.0,1296.8874700718277,SINGLE_FAMILY,San Francisco,1625000,"63 Paramount Ter, San Francisco, CA, 94118"
5.0,3.0,2412.0,414.5936981757877,OTHER,San Francisco,1000000,"1756 Revere Ave, San Francisco, CA, 94124"
2.0,1.0,1000.0,1350.0,SINGLE_FAMILY,San Francisco,1350000,"494 Monterey Blvd, San Francisco, CA, 94127"
3.0,2.0,1539.0,682.261208576998,CONDOS,San Francisco,1050000,"305 Santa Rosa Ave Apt 2, San Francisco, CA, 94112"
1.0,1.0,999.0,785.7857857857858,SINGLE_FAMILY,San Francisco,785000,"587 Banks St, San Francisco, CA, 94110"
2.0,2.0,1130.0,1411.504424778761,CONDOS,San Francisco,1595000,"2200 Sacramento St Apt 503, San Francisco, CA, 94115"
1.0,1.0,1538.0,572.1716514954486,SINGLE_FAMILY,San Francisco,880000,"1257 Fulton St, San Francisco, CA, 94117"
1.0,1.0,707.0,1067.1852899575672,CONDOS,San Francisco,754500,"401 Harrison St Apt 16E, San Francisco, CA, 94105"
