Address,SoldPrice,Bedrooms,Bathrooms,AreaSqFt,PropertyType,Neighborhood
"400 Detroit St, San Francisco, CA, 94131",1500000,2.0,2.0,1544.0,SINGLE_FAMILY,San Francisco
"2775 Union St, San Francisco, CA, 94123",6500000,4.0,3.0,4791.0,SINGLE_FAMILY,San Francisco
"2266 Cecilia Ave, San Francisco, CA, 94116",2500000,3.0,2.0,2486.0,SINGLE_FAMILY,San Francisco
"5 Lois Ln, San Francisco, CA, 94134",1210000,3.0,2.0,1716.0,SINGLE_FAMILY,San Francisco
"3046-3048 Polk St, San Francisco, CA, 94109",2202000,6.0,2.0,3000.0,MULTI_FAMILY,San Francisco
"2356 Larkin St, San Francisco, CA, 94109",2295000,3.0,2.0,2072.0,CONDOS,San Francisco
"297-299 Corbett Ave, San Francisco, CA, 94114",1380000,5.0,,,MULTI_FAMILY,San Francisco
"3544 Webster St, San Francisco, CA, 94123",2300000,2.0,2.0,1800.0,CONDOS,San Francisco
"3727 Ulloa St, San Francisco, CA, 94116",1420000,4.0,2.0,1577.0,SINGLE_FAMILY,San Francisco
"3835 19th St, San Francisco, CA, 94114",4990000,21.0,,14283.0,MULTI_FAMILY,San Francisco
"1867 Union St Apt A, San Francisco, CA, 94123",3880000,4.0,4.0,5300.0,OTHER,San Francisco
"630 9th Ave, San Francisco, CA, 94118",1305000,3.0,2.0,1255.0,SINGLE_FAMILY,San Francisco
"70 Bradford St, San Francisco, CA, 94110",1150000,3.0,1.0,1034.0,SINGLE_FAMILY,San Francisco
"77 Aquavista Way, San Francisco, CA, 94131",1600000,3.0,2.0,1900.0,SINGLE_FAMILY,San Francisco
"451 Donahue St Unit 207, San Francisco, CA, 94124",405888,1.0,1.0,700.0,CONDOS,San Francisco
"1111 Bay St Apt 407, San Francisco, CA, 94123",1165000,2.0,2.0,1196.0,CONDOS,San Francisco
"1120-1126 Jackson St, San Francisco, CA, 94133",1525000,16.0,,10144.0,MULTI_FAMILY,San Francisco
"626 9th Ave # 630, San Francisco, CA, 94118",1305000,,7.0,6003.0,MULTI_FAMILY,San Francisco
"330 Harvard St, San Francisco, CA, 94134",1300000,5.0,3.0,2439.0,SINGLE_FAMILY,San Francisco
"175 San Rafael Way, San Francisco, CA, 94127",1200000,,1.0,1642.0,SINGLE_FAMILY,San Francisco
"1320 6th Ave # 1318, San Francisco, CA, 94122",1550000,,2.0,3440.0,MULTI_FAMILY,San Francisco
"73 Del Monte St, San Francisco, CA, 94112",1180000,2.0,2.0,1110.0,SINGLE_FAMILY,San Francisco
"720 Clayton St, San Francisco, CA, 94117",1450000,3.0,2.0,1409.0,CONDOS,San Francisco
"2315 Sacramento St Unit 5, San Francisco, CA, 94115",800000,1.0,1.0,,SINGLE_FAMILY,San Francisco
"1925 Filbert St, San Francisco, CA, 94123",1290000,2.0,1.0,1078.0,CONDO,San Francisco
"34 Clarendon Ave, San Francisco, CA, 94114",3150000,3.0,3.0,3052.0,SINGLE_FAMILY,San Francisco
"1251-1253 46th Ave, San Francisco, CA, 94122",1550000,4.0,,1672.0,MULTI_FAMILY,San Francisco
"220 Point Lobos Ave, San Francisco, CA, 94121",1450000,3.0,1.0,1215.0,SINGLE_FAMILY,San Francisco
"803 Vermont St, San Francisco, CA, 94107",3337000,4.0,3.0,2350.0,SINGLE_FAMILY,San Francisco
"1072 Filbert St, San Francisco, CA, 94133",5650000,,2.0,2900.0,MULTI_FAMILY,San Francisco
"730 Florida St Apt 8, San Francisco, CA, 94110",715000,1.0,2.0,935.0,CONDOS,San Francisco
"112 Laidley St, San Francisco, CA, 94131",4180000,3.0,2.0,3213.0,SINGLE_FAMILY,San Francisco
"7725 Geary Blvd, San Francisco, CA, 94121",1680000,,,3750.0,MULTI_FAMILY,San Francisco
"81-83 Woodward St, San Francisco, CA, 94103",1115000,12.0,,4004.0,MULTI_FAMILY,San Francisco
"199 New Montgomery St Unit 1005, San Francisco, CA, 94105",714675,1.0,1.0,794.0,CONDOS,San Francisco
"1469 38th Ave, San Francisco, CA, 94122",1900000,2.0,1.0,1380.0,SINGLE_FAMILY,San Francisco
"108 Westwood Dr, San Francisco, CA, 94112",1350000,,1.0,1350.0,SINGLE_FAMILY,San Francisco
"2448 Greenwich St, San Francisco, CA, 94123",3300000,6.0,3.0,3175.0,SINGLE_FAMILY,San Francisco
"987 DE Haro St Apt 1, San Francisco, CA, 94107",1300000,2.0,2.0,1079.0,CONDOS,San Francisco
"110 Channel St Unit 431, San Francisco, CA, 94158",575000,1.0,1.0,495.0,CONDOS,San Francisco
"383 Lombard St Apt 405, San Francisco, CA, 94133",1058000,2.0,2.0,975.0,CONDOS,San Francisco
"318 Main St Unit 7A, San Francisco, CA, 94105",711000,1.0,1.0,665.0,CONDOS,San Francisco
"112 Congdon St, San Francisco, CA, 94112",908000,3.0,2.0,1255.0,SINGLE_FAMILY,San Francisco
"2714 Diamond St, San Francisco, CA, 94131",935000,2.0,1.0,1307.0,SINGLE_FAMILY,San Francisco
"1567 44th Ave, San Francisco, CA, 94122",1537000,3.0,2.0,1578.0,SINGLE_FAMILY,San Francisco
"300-300A Somerset St, San Francisco, CA, 94134",1488000,4.0,2.0,1904.0,MULTI_FAMILY,San Francisco
"687 12th Ave, San Francisco, CA, 94118",3050000,4.0,3.0,2576.0,SINGLE_FAMILY,San Francisco
"157 Collingwood St, San Francisco, CA, 94114",562500,,2.0,3000.0,MULTI_FAMILY,San Francisco
"1 Oak Park Dr, San Francisco, CA, 94131",2430000,5.0,3.0,2280.0,SINGLE_FAMILY,San Francisco
"1624 Larkin St Apt 6, San Francisco, CA, 94109",1450000,3.0,2.0,1290.0,CONDOS,San Francisco
"100 Avocet Way, San Francisco, CA, 94124",790000,3.0,2.0,1427.0,TOWNHOMES,San Francisco
"1283 Stanyan St, San Francisco, CA, 94117",2650000,2.0,2.0,,SINGLE_FAMILY,San Francisco
"2275 25th Ave, San Francisco, CA, 94116",2600000,3.0,4.0,2555.0,SINGLE_FAMILY,San Francisco
"333 Crestmont Dr, San Francisco, CA, 94131",1780000,,5.0,2870.0,MULTI_FAMILY,San Francisco
"3229/3231 20th St, San Francisco, CA, 94110",1275000,5.0,2.0,1960.0,MULTI_FAMILY,San Francisco
"551 5th Ave, San Francisco, CA, 94118",2525000,5.0,3.0,1980.0,SINGLE_FAMILY,San Francisco
"60 Rausch St Apt 206, San Francisco, CA, 94103",950000,2.0,1.0,1550.0,CONDOS,San Francisco
"530 Dewey Blvd, San Francisco, CA, 94116",1735000,4.0,2.0,2342.0,SINGLE_FAMILY,San Francisco
"714 Page St, San Francisco, CA, 94117",1200000,3.0,1.0,1000.0,CONDOS,San Francisco
"1727 45th Ave, San Francisco, CA, 94122",2005000,4.0,3.0,1723.0,SINGLE_FAMILY,San Francisco
"874 41st Ave, San Francisco, CA, 94121",1570000,2.0,1.0,1140.0,SINGLE_FAMILY,San Francisco
"316 San Benito Way, San Francisco, CA, 94127",2820000,4.0,2.0,2820.0,SINGLE_FAMILY,San Francisco
"117 Meadowbrook Dr, San Francisco, CA, 94132",1938000,3.0,2.0,2013.0,SINGLE_FAMILY,San Francisco
"267 Bonview St, San Francisco, CA, 94110",2875000,4.0,3.0,2213.0,SINGLE_FAMILY,San Francisco
"101 Harrison St # 303, San Francisco, CA, 94105",600000,,1.0,851.0,CONDO,San Francisco
"585 Marina Blvd, San Francisco, CA, 94123",7650000,4.0,4.0,4062.0,SINGLE_FAMILY,San Francisco
"45 Bartlett St Unit 509, San Francisco, CA, 94110",1248000,2.0,2.0,,CONDOS,San Francisco
"318 Pope St, San Francisco, CA, 94112",1158000,5.0,3.0,1653.0,SINGLE_FAMILY,San Francisco
"1895 Funston Ave, San Francisco, CA, 94116",745000,,,,OTHER,San Francisco
"260 King St Unit 271, San Francisco, CA, 94107",612500,1.0,1.0,772.0,CONDOS,San Francisco
"119 Nueva Ave, San Francisco, CA, 94134",1249000,4.0,3.0,1500.0,SINGLE_FAMILY,San Francisco
"700 Lawton St, San Francisco, CA, 94122",2790000,5.0,4.0,3490.0,SINGLE_FAMILY,San Francisco
"301 Main St Unit 5F, San Francisco, CA, 94105",750000,1.0,1.0,800.0,CONDOS,San Francisco
"21 Hill Point Ave, San Francisco, CA, 94117",3725000,4.0,3.0,2700.0,SINGLE_FAMILY,San Francisco
"425 1st St Unit 1902, San Francisco, CA, 94105",1800000,2.0,2.0,1309.0,CONDOS,San Francisco
"287 Church St, San Francisco, CA, 94114",990000,2.0,2.0,1330.0,SINGLE_FAMILY,San Francisco
"4127 23rd St, San Francisco, CA, 94114",625000,3.0,2.0,1773.0,SINGLE_FAMILY,San Francisco
"130 Cerritos Ave, San Francisco, CA, 94127",2505000,3.0,2.0,2199.0,SINGLE_FAMILY,San Francisco
"568 Belvedere St, San Francisco, CA, 94117",1600000,2.0,1.0,1641.0,CONDOS,San Francisco
"380 Bartlett St Apt 201, San Francisco, CA, 94110",1330000,4.0,2.0,1570.0,CONDOS,San Francisco
"1082 Ashbury St, San Francisco, CA, 94117",1560000,,1.0,1900.0,SINGLE_FAMILY,San Francisco
"341 Valley St, San Francisco, CA, 94131",1060000,4.0,3.0,1780.0,MULTI_FAMILY,San Francisco
"343 Valley St, San Francisco, CA, 94131",1060000,1.0,1.0,1020.0,SINGLE_FAMILY,San Francisco
"1333 Jones St Unit 508, San Francisco, CA, 94109",1458000,2.0,2.0,1840.0,CONDOS,San Francisco
"2135 California St Apt 8, San Francisco, CA, 94115",1258000,3.0,2.0,1177.0,SINGLE_FAMILY,San Francisco
"44 Lundys Ln Unit B, San Francisco, CA, 94110",1495000,3.0,2.0,1240.0,CONDOS,San Francisco
"71 Ridgewood Ave, San Francisco, CA, 94112",1270000,2.0,1.0,1142.0,SINGLE_FAMILY,San Francisco
"657 Corbett Ave Apt 2, San Francisco, CA, 94114",1635000,2.0,2.0,1695.0,CONDOS,San Francisco
"550 S Van Ness Ave Apt 104, San Francisco, CA, 94110",465000,1.0,1.0,734.0,CONDOS,San Francisco
"370 Sanchez St, San Francisco, CA, 94114",2200000,2.0,2.0,1560.0,CONDOS,San Francisco
"1826 Mason St, San Francisco, CA, 94133",649000,9.0,13.0,5600.0,OTHER,San Francisco
"1832 Mason St, San Francisco, CA, 94133",649000,1.0,1.0,,SINGLE_FAMILY,San Francisco
"4020 20th St, San Francisco, CA, 94114",6150000,5.0,3.0,,SINGLE_FAMILY,San Francisco
"479 Oak St, San Francisco, CA, 94102",1611500,4.0,3.0,2178.0,SINGLE_FAMILY,San Francisco
"333 Beale St Apt 7G, San Francisco, CA, 94105",1626000,2.0,2.0,1414.0,CONDOS,San Francisco
"1146A York St, San Francisco, CA, 94110",708000,8.0,8.0,4896.0,OTHER,San Francisco
"570 Jersey St, San Francisco, CA, 94114",2400000,4.0,2.0,1865.0,SINGLE_FAMILY,San Francisco
"2060 Sutter St Apt 202, San Francisco, CA, 94115",1100000,2.0,2.0,988.0,CONDOS,San Francisco
"1353 Oak St, San Francisco, CA, 94117",1470000,3.0,1.0,1336.0,CONDOS,San Francisco
"35 Stanford Heights Ave, San Francisco, CA, 94127",1550000,3.0,2.0,,SINGLE_FAMILY,San Francisco
"512 Andover St, San Francisco, CA, 94110",2350000,3.0,2.0,1594.0,SINGLE_FAMILY,San Francisco
"2864 Sacramento St, San Francisco, CA, 94115",1975000,3.0,2.0,1980.0,CONDOS,San Francisco
"3265 Cesar Chavez St, San Francisco, CA, 94110",717000,3.0,2.0,2408.0,MULTI_FAMILY,San Francisco
"4293 23rd St, San Francisco, CA, 94114",2410000,4.0,2.0,1880.0,SINGLE_FAMILY,San Francisco
"88 Arkansas St Apt 528, San Francisco, CA, 94107",960000,2.0,2.0,829.0,CONDOS,San Francisco
"1200 California St Unit 10B, San Francisco, CA, 94109",2650000,2.0,2.0,1800.0,CONDOS,San Francisco
"1144 York St, San Francisco, CA, 94110",708000,2.0,2.0,880.0,SINGLE_FAMILY,San Francisco
"611 Washington St Unit 2505, San Francisco, CA, 94111",1800000,2.0,2.0,1908.0,CONDOS,San Francisco
"1779 29th Ave, San Francisco, CA, 94122",2268000,4.0,3.0,1986.0,SINGLE_FAMILY,San Francisco
"1655 24th Ave, San Francisco, CA, 94122",1641750,2.0,1.0,1335.0,SINGLE_FAMILY,San Francisco
"1433 Bush St Unit 804, San Francisco, CA, 94109",1325000,3.0,2.0,1164.0,CONDO,San Francisco
"2040 Sutter St Apt 307, San Francisco, CA, 94115",1165000,2.0,2.0,987.0,CONDO,San Francisco
"11 Perego Ter Apt 6, San Francisco, CA, 94131",1450000,3.0,2.0,1470.0,CONDOS,San Francisco
"52 Allison St, San Francisco, CA, 94112",212500,4.0,2.0,1792.0,SINGLE_FAMILY,San Francisco
"438 Broderick St, San Francisco, CA, 94117",1425000,3.0,2.0,1514.0,SINGLE_FAMILY,San Francisco
"3201 Mission St, San Francisco, CA, 94110",3255000,14.0,,10494.0,MULTI_FAMILY,San Francisco
"2429 22nd Ave, San Francisco, CA, 94116",1750000,4.0,3.0,2235.0,SINGLE_FAMILY,San Francisco
"229 Ellis St, San Francisco, CA, 94102",5500000,,7.0,17340.0,OTHER,San Francisco
"601A Fell St, San Francisco, CA, 94102",1725000,3.0,1.0,1240.0,SINGLE_FAMILY,San Francisco
"1515 Union St Unit Ph 4, San Francisco, CA, 94123",2550000,2.0,2.0,1618.0,CONDOS,San Francisco
"72 Townsend St Unit 302, San Francisco, CA, 94107",1225000,2.0,2.0,,CONDOS,San Francisco
"61 Homestead St, San Francisco, CA, 94114",2750000,4.0,2.0,2284.0,SINGLE_FAMILY,San Francisco
"2306 Broadway St, San Francisco, CA, 94115",9500000,4.0,4.0,4400.0,SINGLE_FAMILY,San Francisco
"189 Margaret Ave, San Francisco, CA, 94112",1520000,3.0,3.0,1742.0,SINGLE_FAMILY,San Francisco
"1871 25th Ave, San Francisco, CA, 94122",1510000,3.0,3.0,2112.0,SINGLE_FAMILY,San Francisco
"650 Steiner St Apt 3, San Francisco, CA, 94117",995000,2.0,1.0,890.0,CONDOS,San Francisco
"260 King St Unit 483, San Francisco, CA, 94107",465000,1.0,1.0,550.0,CONDOS,San Francisco
"1025 Shrader St, San Francisco, CA, 94117",2350000,,2.0,1921.0,CONDO,San Francisco
"2455 31st Ave, San Francisco, CA, 94116",1200000,3.0,1.0,1260.0,SINGLE_FAMILY,San Francisco
"2125 19th St, San Francisco, CA, 94107",2125000,2.0,1.0,1439.0,SINGLE_FAMILY,San Francisco
"880 Presidio Ave, San Francisco, CA, 94115",1420000,3.0,2.0,1158.0,CONDOS,San Francisco
"1369 4th Ave, San Francisco, CA, 94122",3800000,3.0,3.0,2932.0,SINGLE_FAMILY,San Francisco
"51 Douglass St, San Francisco, CA, 94114",1375000,3.0,1.0,1225.0,CONDO,San Francisco
"1177 California St Apt 1111, San Francisco, CA, 94108",408000,0.0,1.0,437.0,CONDOS,San Francisco
"2342 27th Ave, San Francisco, CA, 94116",1710000,4.0,3.0,2107.0,SINGLE_FAMILY,San Francisco
"218 Presidio Ave, San Francisco, CA, 94115",3050000,2.0,2.0,2295.0,CONDO,San Francisco
"45 Raycliff Ter, San Francisco, CA, 94115",176000,5.0,5.0,3715.0,SINGLE_FAMILY,San Francisco
"726 30th Ave, San Francisco, CA, 94121",2150000,4.0,2.0,,SINGLE_FAMILY,San Francisco
"3485 Washington St, San Francisco, CA, 94118",4995000,4.0,3.0,3080.0,CONDOS,San Francisco
"335 Berry St Unit 305, San Francisco, CA, 94158",361342,1.0,1.0,631.0,CONDOS,San Francisco
"345 Miramar Ave, San Francisco, CA, 94112",2200000,3.0,3.0,2519.0,SINGLE_FAMILY,San Francisco
"975 Darien Way, San Francisco, CA, 94127",1497000,,2.0,1700.0,SINGLE_FAMILY,San Francisco
"116 Delmar St, San Francisco, CA, 94117",3500000,4.0,2.0,,SINGLE_FAMILY,San Francisco
"3521 19th St, San Francisco, CA, 94110",1685000,3.0,2.0,1471.0,SINGLE_FAMILY,San Francisco
"122 College Ave, San Francisco, CA, 94112",885000,5.0,2.0,1800.0,MULTI_FAMILY,San Francisco
"597 Castro St, San Francisco, CA, 94114",1440000,,5.0,4375.0,OTHER,San Francisco
"1277 Cayuga Ave, San Francisco, CA, 94112",1280000,5.0,3.0,2229.0,SINGLE_FAMILY,San Francisco
"115 Lyon St, San Francisco, CA, 94117",1457500,,,1375.0,CONDO,San Francisco
"3711 Market St, San Francisco, CA, 94131",1050000,6.0,3.0,3174.0,MULTI_FAMILY,San Francisco
"610 23rd Ave, San Francisco, CA, 94121",1785000,,1.0,1200.0,SINGLE_FAMILY,San Francisco
"2433-2435 Cabrillo St, San Francisco, CA, 94121",1652000,4.0,2.0,2990.0,MULTI_FAMILY,San Francisco
"256 Dorantes Ave, San Francisco, CA, 94116",2715000,4.0,2.0,2236.0,SINGLE_FAMILY,San Francisco
"1264 36th Ave, San Francisco, CA, 94122",1600000,3.0,1.0,1430.0,SINGLE_FAMILY,San Francisco
"798 Stanyan St Apt 2, San Francisco, CA, 94117",1248000,1.0,1.0,1120.0,CONDOS,San Francisco
"2635 San Jose Ave, San Francisco, CA, 94112",810000,,2.0,1563.0,SINGLE_FAMILY,San Francisco
"2370 Mission St, San Francisco, CA, 94110",1330000,15.0,9.0,7515.0,OTHER,San Francisco
"51 Athens St, San Francisco, CA, 94112",1300000,4.0,2.0,,SINGLE_FAMILY,San Francisco
"201 Harrison St Apt 713, San Francisco, CA, 94105",665000,2.0,2.0,736.0,CONDOS,San Francisco
"1544 45th Ave, San Francisco, CA, 94122",2508888,4.0,3.0,2526.0,SINGLE_FAMILY,San Francisco
"35 Allison St, San Francisco, CA, 94112",800000,3.0,1.0,1374.0,SINGLE_FAMILY,San Francisco
"61 Cook St Unit A, San Francisco, CA, 94118",1370000,3.0,2.0,1395.0,CONDOS,San Francisco
"1827 Pacheco St, San Francisco, CA, 94116",1323000,2.0,1.0,1566.0,SINGLE_FAMILY,San Francisco
"4133 Folsom St, San Francisco, CA, 94110",1700000,3.0,2.0,1245.0,SINGLE_FAMILY,San Francisco
"235 Waller St Apt 4, San Francisco, CA, 94102",920000,2.0,1.0,695.0,CONDOS,San Francisco
"761 Tehama St Apt 13, San Francisco, CA, 94103",685000,1.0,1.0,890.0,CONDOS,San Francisco
"888 Douglass St, San Francisco, CA, 94114",2968888,4.0,2.0,,SINGLE_FAMILY,San Francisco
"551 Hudson Ave Unit 303, San Francisco, CA, 94124",245201,1.0,1.0,811.0,CONDOS,San Francisco
"1330 Stevenson St Apt C201, San Francisco, CA, 94103",549000,2.0,1.0,739.0,CONDOS,San Francisco
"16 Wilmot St, San Francisco, CA, 94115",2995000,3.0,3.0,1995.0,SINGLE_FAMILY,San Francisco
"2984 Folsom St, San Francisco, CA, 94110",1875000,,3.0,3600.0,MULTI_FAMILY,San Francisco
"603 Natoma St Apt 408, San Francisco, CA, 94103",399000,1.0,1.0,470.0,CONDOS,San Francisco
"1925 Pacific Ave Apt 4, San Francisco, CA, 94109",2290000,3.0,2.0,1681.0,CONDOS,San Francisco
"867 Valencia St, San Francisco, CA, 94110",2360000,6.0,3.0,4745.0,SINGLE_FAMILY,San Francisco
"875 Indiana St Unit 516, San Francisco, CA, 94107",1770000,2.0,2.0,1610.0,CONDOS,San Francisco
"1372 Natoma St, San Francisco, CA, 94103",650000,2.0,1.0,867.0,SINGLE_FAMILY,San Francisco
"188 Beulah St Apt 2, San Francisco, CA, 94117",1248000,1.0,1.0,1049.0,CONDO,San Francisco
"401 Huron Ave, San Francisco, CA, 94112",1305500,2.0,2.0,1686.0,SINGLE_FAMILY,San Francisco
"255 Berry St Apt 611, San Francisco, CA, 94158",1700000,2.0,3.0,1888.0,CONDO,San Francisco
"631 Ofarrell St Apt 1406, San Francisco, CA, 94109",360000,0.0,1.0,520.0,CONDOS,San Francisco
"74 Ellington Ave, San Francisco, CA, 94112",1045000,3.0,2.0,1503.0,SINGLE_FAMILY,San Francisco
"2765 Vallejo St, San Francisco, CA, 94123",13250000,4.0,4.0,6685.0,SINGLE_FAMILY,San Francisco
"1307-1329 Stevenson St, San Francisco, CA, 94103",1875000,12.0,,5860.0,MULTI_FAMILY,San Francisco
"2984-2986 Folsom St, San Francisco, CA, 94110",1875000,3.0,5.0,3600.0,MULTI_FAMILY,San Francisco
"35 Wilder St, San Francisco, CA, 94131",2700000,4.0,3.0,2702.0,SINGLE_FAMILY,San Francisco
"241 Collins St, San Francisco, CA, 94118",1000000,6.0,3.0,3696.0,APARTMENT,San Francisco
"3532 23rd St Unit 1, San Francisco, CA, 94110",2125000,3.0,3.0,,CONDOS,San Francisco
"66 Cleary Ct Apt 105, San Francisco, CA, 94109",1360000,3.0,2.0,1395.0,CONDOS,San Francisco
"1000 3rd St Unit 513, San Francisco, CA, 94158",1168000,2.0,2.0,1004.0,CONDOS,San Francisco
"2230 Balboa St, San Francisco, CA, 94121",1000000,2.0,1.0,1110.0,SINGLE_FAMILY,San Francisco
"937 Russia Ave, San Francisco, CA, 94112",1565000,4.0,4.0,2145.0,SINGLE_FAMILY,San Francisco
"350 Broderick St Apt 214, San Francisco, CA, 94117",1360000,2.0,2.0,,CONDOS,San Francisco
"1020 Green St, San Francisco, CA, 94133",9500000,4.0,5.0,6020.0,SINGLE_FAMILY,San Francisco
"1144 Rhode Island St, San Francisco, CA, 94107",1380000,,2.0,900.0,SINGLE_FAMILY,San Francisco
"313 Moraga St, San Francisco, CA, 94122",1855000,3.0,3.0,1553.0,CONDOS,San Francisco
"2127 Broadway St Apt 3, San Francisco, CA, 94115",4600000,3.0,3.0,2745.0,CONDOS,San Francisco
"1606 46th Ave, San Francisco, CA, 94122",1450000,3.0,2.0,1453.0,SINGLE_FAMILY,San Francisco
"1723 35th Ave, San Francisco, CA, 94122",1400000,,1.0,1200.0,SINGLE_FAMILY,San Francisco
"1335 Minna St Apt 3, San Francisco, CA, 94103",1540000,2.0,2.0,1846.0,CONDOS,San Francisco
"50 Lansing St Unit 511, San Francisco, CA, 94105",888000,2.0,2.0,965.0,CONDOS,San Francisco
"455 Vallejo St Apt 105, San Francisco, CA, 94133",750000,1.0,1.0,825.0,CONDOS,San Francisco
"2040 Franklin St Apt 507, San Francisco, CA, 94109",910000,2.0,2.0,1110.0,CONDOS,San Francisco
"795 Sutter St Unit 403, San Francisco, CA, 94109",1370000,3.0,2.0,1855.0,CONDOS,San Francisco
"2801 Octavia St Apt 1, San Francisco, CA, 94123",930000,1.0,1.0,775.0,CONDOS,San Francisco
"73 Beaver St, San Francisco, CA, 94114",1380000,2.0,2.0,1051.0,CONDO,San Francisco
"59 Rodgers St Unit B, San Francisco, CA, 94103",670000,1.0,1.0,800.0,CONDOS,San Francisco
"3234 Lyon St, San Francisco, CA, 94123",3450000,4.0,3.0,3384.0,SINGLE_FAMILY,San Francisco
"3667 18th St, San Francisco, CA, 94110",750000,2.0,1.0,812.0,SINGLE_FAMILY,San Francisco
"2018 22nd Ave, San Francisco, CA, 94116",1300000,1.0,1.0,900.0,SINGLE_FAMILY,San Francisco
"626 Joost Ave, San Francisco, CA, 94127",1310000,2.0,1.0,970.0,SINGLE_FAMILY,San Francisco
"387 Munich St, San Francisco, CA, 94112",1482500,3.0,3.0,1959.0,SINGLE_FAMILY,San Francisco
"1776 Green St Unit 302, San Francisco, CA, 94123",7300000,3.0,3.0,3171.0,TOWNHOMES,San Francisco
"1388 Gough St Apt 703, San Francisco, CA, 94109",1250000,2.0,2.0,1192.0,CONDO,San Francisco
"333 Beale St Apt 8F, San Francisco, CA, 94105",780000,1.0,1.0,920.0,CONDOS,San Francisco
"526 Leland Ave, San Francisco, CA, 94134",900000,2.0,1.0,960.0,SINGLE_FAMILY,San Francisco
"657 Silver Ave, San Francisco, CA, 94134",975000,3.0,2.0,1595.0,SINGLE_FAMILY,San Francisco
"3517 19th St, San Francisco, CA, 94110",1685000,9.0,6.0,0.0,MULTI_FAMILY,San Francisco
"826 Colby St, San Francisco, CA, 94134",900000,3.0,1.0,836.0,SINGLE_FAMILY,San Francisco
"1558 46th Ave, San Francisco, CA, 94122",1515000,,1.0,1135.0,SINGLE_FAMILY,San Francisco
"827 38th Ave, San Francisco, CA, 94121",1600000,2.0,2.0,1500.0,SINGLE_FAMILY,San Francisco
"2341 Franklin St Apt 2, San Francisco, CA, 94123",1085000,2.0,1.0,1306.0,CONDOS,San Francisco
"20 Inca Ln Apt 2, San Francisco, CA, 94115",475000,3.0,2.0,1050.0,CONDOS,San Francisco
"238 Olive St Apt 501, San Francisco, CA, 94109",960000,2.0,2.0,1170.0,CONDOS,San Francisco
"720 Gough St Apt 53, San Francisco, CA, 94102",1025000,2.0,2.0,1440.0,CONDOS,San Francisco
"1650 Broadway Unit 302, San Francisco, CA, 94109",2600000,3.0,2.0,1584.0,CONDO,San Francisco
"2138 17th Ave, San Francisco, CA, 94116",2200000,6.0,4.0,2250.0,SINGLE_FAMILY,San Francisco
"2177 3rd St Unit 322, San Francisco, CA, 94107",711500,1.0,1.0,651.0,CONDOS,San Francisco
"730 Florida St Apt 25, San Francisco, CA, 94110",1284562,2.0,2.0,1399.0,CONDOS,San Francisco
"612 Buchanan St, San Francisco, CA, 94102",950000,2.0,1.0,880.0,CONDOS,San Francisco
"1776 Sacramento St Apt 703, San Francisco, CA, 94109",1000000,2.0,2.0,1015.0,CONDOS,San Francisco
"4345 17th St, San Francisco, CA, 94114",1415000,3.0,1.0,1391.0,CONDOS,San Francisco
"98 Mullen Ave, San Francisco, CA, 94110",1700000,,1.0,1075.0,SINGLE_FAMILY,San Francisco
"3669 18th St, San Francisco, CA, 94110",750000,,4.0,3720.0,OTHER,San Francisco
"1591 Jackson St Unit 302, San Francisco, CA, 94109",830000,1.0,1.0,967.0,CONDOS,San Francisco
"276 Ewing Ter, San Francisco, CA, 94118",2305000,3.0,2.0,1550.0,SINGLE_FAMILY,San Francisco
"254 Laussat St, San Francisco, CA, 94117",2000000,2.0,2.0,1447.0,TOWNHOMES,San Francisco
"180 7th St Ste 408, San Francisco, CA, 94103",399000,1.0,1.0,470.0,CONDO,San Francisco
"1160 Mission St Unit 1607, San Francisco, CA, 94103",725000,2.0,2.0,1043.0,CONDOS,San Francisco
